Domain Name,Sub Domain Name,Product Type Name,Product Type Code,Product Name,Herbal/ Ayurvedic,Fssai No,Preservatives (details),Ready To Cook (y/n),Scented/ Flavour,Rice Grain Type,Baby Weight,Absorption Duration (in Hrs),Brand,Pack Quantity,Mineral Source,Capacity,Product Quantity,Upc / Ean,Manufacturer,Customer Care Contact,Flavours & Spices,Recommended Age,Mrp,Country Of Origin,Preservatives (y/n),Product - Unit Of Measurement,Ready To Eat (y/n),Product Description,Net Quantity,Theme/ Occasion Type,Hair Type,Caffeine Content,Source,Uploaded On,Updated On,Image 1 Filename,Image 2 Filename,Image 3 Filename,Image 4 / Video 1 Filename,Image 5 / Video 2 Filename
Retail,Grocery,Health Drinks,RET10-101C,"Protinex Health Supplement And Nutritional Protein Mix For Adults, (Rich Chocolate Flavor, 250 Gms, Bib) With 25 Vital Nutrients To Support Strength, Immunity & Active Life",,10015022004574,-,,,,,,Protinex,Pack of 1,-,250 gm,250,8906048500651.0,Protinex,-,Rich Chocolate,-,383.0,India,-,gm,,"Protinex Rich Chocolate is a vegetarian nutritional beverage mix that should be consumed daily as part of a healthy lifestyle for your everyday health. It is now clinically proven for strength and energy. It increases your strength and energy nutrients by 34. With a rich legacy of over 65 years, Protinex comes with high protein content 34g for every 100g that helps you fight tiredness fatigue and delights you with its rich, creamy tasteLack of protein leads to loss of muscle strength which in turn leads to frequent tiredness and fatigues in our daily lives. Protein makes up about 50 of muscles bones in our body and our body cannot store protein hence it needs to be consumed daily Protinex helps in bridging this gap of protein and other essential nutrients in regular Indian Adult diets. Protinex should be consumed daily as part of a healthy lifestyle for everyday health. Protinex Rich Chocolate is also enriched with calcium, vitamin D, and immuno-nutrients for your everyday health helping with stronger muscles bones, long-term immunity and stamina to power through each day.",250 gm,,,-,Polestarre,,,Image_1_8906048500651.0.jpg,Image_2_8906048500651.0.jpg,Image_3_8906048500651.0.jpg,Image_4_8906048500651.0.jpg,Image_5_8906048500651.0.jpg
Retail,Grocery,Health Drinks,RET10-101C,"Protinex Mama Health & Nutritional Drink Mix, For Pregnant & Breastfeeding Mothers, Chocolate Flavour, 250 G",,10015022004574,-,,,,,,Protinex,Pack of 1,-,250 gm,250,8906048500897.0,Protinex,-,-,-,475.0,India,-,gm,,"During pregnancy and for the first 6 months after birth, a baby completely relies on the mother for the fulfilment of his bodys nutrient requirements. Hence, a mother needs to have the proper and sufficient amount of nutrients throughout this period. Protinex Mama is a nutritional drink with high protein, made especially for pregnant and breastfeeding mothers. It helps meet the increased nutritional needs of a pregnant woman so that she stays nourished and the baby grows healthy. Fortified with DHA, which helps in the proper brain development of the baby. Also, enriched with folic acid which is known vital for the growth of the brain and spinal cord. With 23 essential vitamins and minerals, Protinex Mama provides a sufficient dose of macro and micronutrients to the pregnant mother filling her with vitality and energy. Nutrition Now, Health Forever!",250 gm,,,-,Polestarre,,,Image_1_8906048500897.0.jpg,Image_2_8906048500897.0.jpg,Image_3_8906048500897.0.jpg,Image_4_8906048500897.0.jpg,Image_5_8906048500897.0.jpg
Retail,Grocery,Health Drinks,RET10-101C,"Protinex Original Adult Health & Nutritional Drink Mix For Recovery With High Protein, 750 G Carton",,10015022004574,-,,,,,,Protinex,Pack of 1,-,750 gm,750,8906048501634.0,Protinex,-,-,-,1310.0,India,-,gm,,"Protinex Original is a ready-to-serve beverage mix that helps meet the nutrient requirements of Indian Adults. Protinex Original contains 17 essential vitamins and minerals including 8 immuno nutrients³; that support immunity, build strength, and provide energy. Made with a unique hydrolysed protein formulation, which is easy to digest and helps in 50% faster absorption of Protein? Protinex consists of nutrients that help in building bone strength, growth & maintenance of muscle mass, metabolism & formation of blood cells**. Protinex Original easily makes its place in your everyday diet plan, and it is suitable for daily consumption. It can be taken with milk or water.",750 gm,,,-,Polestarre,,,Image_1_8906048501634.0.jpg,Image_2_8906048501634.0.jpg,Image_3_8906048501634.0.jpg,Image_4_8906048501634.0.jpg,Image_5_8906048501634.0.jpg
Retail,Grocery,Health Drinks,RET10-101C,"Protinex Original Adult Health & Nutritional Drink Mix, With High Protein, 250 G",,10015022004574,-,,,,,,Protinex,Pack of 1,-,250 gm,250,8906048501566.0,Protinex,-,-,-,435.0,India,-,gm,,"Protinex Original Is A Ready-To-Serve Beverage Mix That Helps Meet The Nutrient Requirements Of Indian Adults. Protinex Original Contains 17 Essential Vitamins And Minerals Including 8 Immuno Nutrients That Support Immunity, Build Strength And Provide Energy. Made With A Unique Hydrolysed Protein Formulation, Which Is Easy To Digest And Helps In 50% Faster Absorption Of Protein? Protinex Consists Of Nutrients That Help In Building Bone Strength, Growth & Maintenance Of Muscle Mass, Metabolism & Formation Of Blood Cells. Protinex Original Easily Makes Its Place In Your Everyday Diet Plan And It Is Suitable For Daily Consumption. It Can Be Taken With Milk Or Water.",250 gm,,,-,Polestarre,,,Image_1_8906048501566.0.jpg,Image_2_8906048501566.0.jpg,Image_3_8906048501566.0.jpg,Image_4_8906048501566.0.jpg,Image_5_8906048501566.0.jpg
Retail,Grocery,Health Drinks,RET10-101C,"Protiyum Health Drink Mix, Chocolate, 500 G Jar",,-,-,,,,,,Protiyum,Pack of 1,-,500 gm,500,8904043610191.0,Protiyum,-,-,-,450.0,India,-,gm,,"Builds Lean Body Mass, Devlops Stong Bones, Supports Immune System",500 gm,,,-,Polestarre,,,Image_1_8904043610191.0.jpg,Image_2_8904043610191.0.jpg,Image_3_8904043610191.0.jpg,,
Retail,Grocery,Health Drinks,RET10-101C,"Ritebite Max Protein Daily Choco Almond Protein Bars With 10G Protein, 5G Fiber & 21 Vit. & Minerals, 0 Added Sugar, No Cholesterol & Trans Fat For Upto 2H Of Energy, Healthy Snack, 50G (Pack Of 6)",,11516013000380,-,,,,,,Ritebite Max Protein,Pack of 6,-,300 gm,300,8906009532431.0,Naturell (India) Pvt. Ltd.,-,Choco Almond,-,427.0,India,-,gm,,"BAR FOR EVERYONE With 10gms of protein in each bar and 5gms of fiber and goodness of almond in every bite. Max Protein Choco Almond Bar is the perfect bar for your daily lifestyle with no preservatives and no artificial sweeteners with a balance of taste and health and 100 vegetarian SUSTAINED ENERGY Max Protein Choco Almond Bar is yours go to performance nutrition bar, purposefully crafted with an ideal mix of 3 protein blends of whey protein, soy and casein and a crunchy flavor with the goodness of almonds in every bite to sustain 2hrs of energy for a moderate-intensity activity and lifestyle. WHOLESOME INGREDIENTS FOR A WHOLESOME EXPERIENCE A bar that satiates your hunger and keeps you going with 2 hrs of sustained energy. We aim to keep you healthier and provide a healthier option to your food choices with an irresistible combo of nutrition and flavor of almonds, dark chocolate and no added sugar. YOUR ENERGY BUDDY No time for breakfast before the video call Need something energy boost for the grocery run Got that midnight movie craving Choose the healthier Max Protein bars as your energy and nutrition buddy. Dont skip on your health and weight goals. Have this bar handy for all the time whenever bored or binge eating hits you. MADE IN INDIA Max Protein is the first brand to launch nutrition protein bars in India. We have created and nurtured protein bars category in Indian Market.",300 gm,,,-,Polestarre,,,Image_1_8906009532431.0.jpg,Image_2_8906009532431.0.jpg,Image_3_8906009532431.0.jpg,Image_4_8906009532431.0.jpg,Image_5_8906009532431.0.jpg
Retail,Grocery,Health Drinks,RET10-101C,"Ritebite Max Protein Daily Fruit & Nut Protein Bars With 10G Protein, 5G Fiber & Vit. A, C, E, No Cholesterol & Trans Fat For Upto 2H Of Energy, Healthy Snack, 50G (Pack Of 6)",,11516013000380,-,,,,,,Ritebite Max Protein,Pack of 6,-,300 gm,300,8906009534060.0,Naturell (India) Pvt. Ltd.,-,Fruit & Nut,-,428.0,India,-,gm,,"BAR FOR EVERYONE With high protein fiber, Max Protein bar is the perfect bar for your hectic lifestyle with no preservatives with a balance of taste and health and being 100 vegetarian. SUSTAINED ENERGY Max Protein bars are your go to performance energy bar, purposefully crafted with an ideal mix of 3 protein blends of whey protein, soy and casein for sustained energy. WHOLESOME INGREDIENTS FOR A WHOLESOME EXPERIENCE A bar that satiates your hunger and keeps you going with hrs of sustained energy. We aim to keep you healthier and provide a healthier option to your food choices with an irresistible combo of nutrition and flavor YOUR ENERGY BUDDY No time for breakfast before the video call Need something energy boost for the grocery run Got that midnight movie craving Choose the healthier Max Protein bars as your energy and nutrition buddy. Dont skip on your health and weight goals. Have this bar handy for all the time whenever bored or binge eating hits you. DELICIOUS NUTRITION You deserve a special treat, satisfy your taste buds with this Variety Pack of Protein bars loaded with protein fiber giving you quick and sustained energy. MADE IN INDIA Max Protein is the first brand to launch nutrition protein bars in India. We have created and nurtured protein bars category in Indian Market.",300 gm,,,-,Polestarre,,,Image_1_8906009534060.0.jpg,Image_2_8906009534060.0.jpg,Image_3_8906009534060.0.jpg,Image_4_8906009534060.0.jpg,Image_5_8906009534060.0.jpg
Retail,Grocery,Health Drinks,RET10-101C,"Lactogen Nestl Pro 2, Follow, Up Formula With Probiotic, Infant, After 6 Months Up To 12 Months, Bag, In, Box Pack, 400G, Powder",,10012011000168,-,,,,,,Lactogen,Pack of 1,-,400 gm,400,8901058006001.0,Nestlé S.A.,-,-,-,445.0,India,-,gm,,"Nestl LACTOGEN Pro 2 baby milk powder is a spray-dried follow-up formula for infants after 6 months when they are not breastfed. It contains probiotic L. reuteri that helps support healthy microbiota in the gut. It also has vitamins such as Vitamins A, C D and minerals like Iron Calcium. With a legacy spanning over 155 years, Nestl brings its expertise in infant nutrition, backed by science and research. STORAGE CONDITIONS Transfer the contents from the baby milk powder box along with the pouch in an airtight container.Important Notice Mothers milk is best for your baby.",400 gm,,,-,Polestarre,,,Image_1_8901058006001.0.jpg,Image_2_8901058006001.0.jpg,Image_3_8901058006001.0.jpg,Image_4_8901058006001.0.jpg,Image_5_8901058006001.0.jpg
Retail,Grocery,Health Drinks,RET10-101C,"Made From Plants Oat Drink, Banana, Plant, Based & Preservative Free, 500 Ml",,11222334000532,-,,,,,,Made From Plants,Pack of 1,-,500 ml,500,8908021485030.0,Made From Plants,-,-,-,80.0,India,-,ml,,"Introducing The Delicious Made From Plants Pulpy Banana Oat Drink! A Perfect Combination Of Banana Pulp With Healthy Oats Is Sure To Be A Hit. This Cruelty-Free, Dairy-Free, And Nut-Free Drink Provides An Excellent Source Of Calcium And Vitamins And Is Low In Saturated Fats. With Just 5% Added Sugar For The Perfect Level Of Sweetness, This Drink Is The Tastiest Plant-Based Option To Enjoy Chilled, With Your Coffee Or Cereal, As A Smoothie Add-In, Or Even When Cooking. Contains Banana Pulp Rich In Calcium And Vitamins Low In Saturated Fats Ideal For Making Tea, Coffee, Smoothies, Etc. Dairy-Free, Nut-Free, And Cruelty-Free",500 ml,,,-,Polestarre,,,Image_1_8908021485030.0.jpg,Image_2_8908021485030.0.jpg,Image_3_8908021485030.0.jpg,Image_4_8908021485030.0.jpg,Image_5_8908021485030.0.jpg
Retail,Grocery,Health Drinks,RET10-101C,"Made From Plants Oat Drink, Classic, Plant, Based & Preservatives Free, 500 Ml",,11222334000532,-,,,,,,Made From Plants,Pack of 1,-,500 ml,500,8908021485009.0,Made From Plants,-,-,-,70.0,India,-,ml,,"Say Hello To Made From Plants Fresh Classic Oat Drink! This Plant-Based, Dairy-Free, Nut-Free, And Cruelty-Free Drink Is Packed With Health Benefits And Has A Naturally Sweet Taste. Enjoy It Chilled, With Your Coffee, Cereals, Smoothies, Or Even In Your Cooking For A Delicious Twist. Not Only Is This Drink Low In Saturated Fats, But ItS Also An Excellent Source Of Calcium And Vitamins. So, You Can Enjoy All The Taste Without Any Guilt. Sweet And Delicious Oat Milk Low In Saturated Fats Ideal For Making Tea, Coffee, Smoothies, Etc. Dairy-Free, Nut-Free, And Cruelty-Free.",500 ml,,,-,Polestarre,,,Image_1_8908021485009.0.jpg,Image_2_8908021485009.0.jpg,Image_3_8908021485009.0.jpg,Image_4_8908021485009.0.jpg,Image_5_8908021485009.0.jpg
Retail,Grocery,Juices,RET10-1018,"Pepsi Diet Soft Drink, 250 Ml Can",,10013022002141,-,,,,,,Pepsi,Pack of 1,,250 ml,250,8902080115020.0,PepsiCo,-,-,upto 3 Year,30.0,India,-,ml,,A can that goes well with your diet plan. Pepsi is the pop that shakes things up! Pepsi is ubiquitous on just about every social occasion.,250 ml,,,N,Polestarre,,,Image_1_8902080115020.0.jpg,Image_2_8902080115020.0.jpg,Image_3_8902080115020.0.jpg,Image_4_8902080115020.0.jpg,Image_5_8902080115020.0.jpg
Retail,Grocery,Health Drinks,RET10-101C,"Made From Plants Oat Drink, Hazelnut, Plant, Based & Preservatives Free, 500 Ml",,11222334000532,-,,,,,,Made From Plants,Pack of 1,-,500 ml,500,8908021485023.0,Made From Plants,-,-,-,70.0,India,-,ml,,"Introducing Made From Plants Hazelnut Oat Drink  The Perfect Dairy-Free, Nut-Free, And Cruelty-Free Alternative To Dairy Milk. This Drink Tastes Just Like Regular Milk But Is Made With Natural Ingredients, Including Oats, Hazelnuts, And A Touch Of Sugar. With Its Smooth Texture And Naturally Sweet Taste, You Can Enjoy It Chilled As Is Or Use It In Any Of Your Favourite Recipes. It's Even An Excellent Source Of Calcium And Vitamins! Nutty And Delicious Oat Milk Ideal For Making Tea, Coffee, Smoothies, Etc Dairy-Free, Nut-Free, And Cruelty-Free",500 ml,,,-,Polestarre,,,Image_1_8908021485023.0.jpg,Image_2_8908021485023.0.jpg,Image_3_8908021485023.0.jpg,Image_4_8908021485023.0.jpg,Image_5_8908021485023.0.jpg
Retail,Grocery,Health Drinks,RET10-101C,"Made From Plants Oat Drink, Pulpy Mango, Plant, Based & Preservative Free, 500 Ml",,11222334000532,-,,,,,,Made From Plants,Pack of 1,-,500 ml,500,8908021485047.0,Made From Plants,-,-,-,80.0,India,-,ml,,"Enjoy The Sweet And Vibrant Flavours Of Made From Plants Pulpy Mango Oat Drink. Containing Nature's Finest Ingredients And Carefully Blended, This Plant-Based Drink Is A Must-Have. Its Unique Combination Of Mango Pulp And Oats Provides A Dairy-Free, Nut-Free, And Cruelty-Free Drink That You Can Enjoy As Is, Chilled, With Your Cereal, Or Even In Smoothies. Packed Full Of Health Benefits, This Drink Is Low In Saturated Fats And Rich In Calcium And Vitamins. Rich And Creamy Texture Low In Saturated Fats Dairy-Free, Nut-Free, And Cruelty-Free.",500 ml,,,-,Polestarre,,,Image_1_8908021485047.0.jpg,Image_2_8908021485047.0.jpg,Image_3_8908021485047.0.jpg,Image_4_8908021485047.0.jpg,Image_5_8908021485047.0.jpg
Retail,Grocery,Health Drinks,RET10-101C,"Pediasure Health And Nutrition Drink Powder 200G, Kesar Badam, Scientifically Designed Nutrition For Supporting Kids Growth",,10013021000829,-,,,,,,Pediasure,Pack of 1,-,200 gm,200,8904145912513.0,Abbott Laboratories,-,Kesar Badam,-,400.0,India,-,gm,,"PediaSure is a scientifically designed health and nutritional drink, clinically proven to address the needs of the growing child and promotes catch up growth. PediaSure provides 37 nutrients to support healthy growth and development. PediaSure, with Nutri Pull system, helps with better absorption of key nutrients and gives 50 More Growth in 90 days.",200 gm,,,-,Polestarre,,,Image_1_8904145912513.0.jpg,Image_2_8904145912513.0.jpg,Image_3_8904145912513.0.jpg,Image_4_8904145912513.0.jpg,Image_5_8904145912513.0.jpg
Retail,Grocery,Health Drinks,RET10-101C,"Pediasure Health And Nutrition Drink Powder For Kids Growth, 200G (Vanilla)",,10013021000829,-,,,,,,Pediasure,Pack of 1,-,200 gm,200,8904145910199.0,Abbott Laboratories,-,Vanilla,-,530.0,India,-,gm,,"Complete and Balanced Nutrition Supplement - Scientifically Formulated Health Drink For Children With 37 Vital Nutrients Including Carbohydrate, Protein, Fat, Vitamins, Minerals 37 Nutrients - Formulated with 37 Nutrients that provide complete and balanced nutrition to help support height and weight gain, immunity, and brain development of your child Country of Origin- India Growth Plus Immunity - Contains Prebiotics and Probiotics, Zinc, Selenium, Copper, Vitamin A, C and E. The unique mix helps support immunity. A healthy immune system means healthy growth immunity Supports brain development - Linoleic Acid, Alpha Linolenic Acid, Vitamin B12, Folic Acid, Iron, Iodine, Choline and Taurine these Neuronutrients in PediaSure helps brain development Serving suggestion Add 2 Scoops of PediaSure health drink powder to 150 ml of whole milk, Recommended number of servings for your kid 2 servings per day, For Consumption in water add 5 scoops of PediaSure health drink powder to 190 ml of water",200 gm,,,-,Polestarre,,,Image_1_8904145910199.0.jpg,Image_2_8904145910199.0.jpg,Image_3_8904145910199.0.jpg,,
Retail,Grocery,Health Drinks,RET10-101C,"Pediasure Nutritional Drink Powder 1Kg, Chocolate, Scientifically Designed Nutrition For Supporting Kids Growth",,10013021000829,-,,,,,,Pediasure,Pack of 1,-,1 kg,1,8904145912483.0,Abbott Laboratories,-,Chocolate,-,1606.0,India,-,kg,,"PediaSure is a scientifically designed nutritional drink, clinically proven to address the needs of the growing child and promotes catch up growth. PediaSure provides 37 nutrients to support healthy growth and development. PediaSure, with Nutri Pull system, helps with better absorption of key nutrients and gives 50 More Growth in 90 days.",1 kg,,,-,Polestarre,,,Image_1_8904145912483.0.jpg,Image_2_8904145912483.0.jpg,Image_3_8904145912483.0.jpg,Image_4_8904145912483.0.jpg,Image_5_8904145912483.0.jpg
